LAMMPS (11 Feb 2026 - Development - patch_11Feb2026-99-gb75dfcc930-modified)
/home/akinyemi.az/miniforge3/envs/mace-lammps/lib/python3.11/site-packages/e3nn/o3/_wigner.py:10: FutureWarning: You are using `torch.load` with `weights_only=False` (the current default value), which uses the default pickle module implicitly. It is possible to construct malicious pickle data which will execute arbitrary code during unpickling (See https://github.com/pytorch/pytorch/blob/main/SECURITY.md#untrusted-models for more details). In a future release, the default value for `weights_only` will be flipped to `True`. This limits the functions that could be executed during unpickling. Arbitrary objects will no longer be allowed to be loaded via this mode unless they are explicitly allowlisted by the user via `torch.serialization.add_safe_globals`. We recommend you start setting `weights_only=True` for any use case where you don't have full control of the loaded file. Please open an issue on GitHub for any issues related to this experimental feature.
  _Jd, _W3j_flat, _W3j_indices = torch.load(os.path.join(os.path.dirname(__file__), 'constants.pt'))
KOKKOS mode with Kokkos version 5.0.2 is enabled
  using double precision
  using view layout = legacy
  will use up to 1 GPU(s) per node
  using 1 OpenMP thread(s) per MPI task
Reading data file ...
  orthogonal box = (0 0 0) to (25 25 67.55)
  1 by 1 by 1 MPI processor grid
  reading atoms ...
  3750 atoms
  read_data CPU = 0.011 seconds
### Minimization ###

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Your simulation uses code contributions which should be cited:
- KOKKOS package: https://doi.org/10.1145/3731599.3767498
The log file lists these citations in BibTeX format.

CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE-CITE

Neighbor list info ...
  update: every = 1 steps, delay = 0 steps, check = yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 7
  ghost atom cutoff = 7
  binsize = 7, bins = 4 4 10
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair mliap/kk, perpetual
      attributes: full, newton on, kokkos_device
      pair build: full/bin/kk/device
      stencil: full/bin/3d
      bin: kk/device
Setting up cg/kk style minimization ...
  Unit style    : metal
  Current step  : 0
WARNING: Energy due to 1 extra global DOFs will be included in minimizer energies
 (src/KOKKOS/min_kokkos.cpp:94)
WARNING: Fix MINIMIZE/kk not compatible with sending data in Kokkos communication (src/KOKKOS/comm_kokkos.cpp:842)
WARNING: Fix with atom-based arrays not compatible with sending data in Kokkos communication, switching to legacy exchange/border communication (src/KOKKOS/comm_kokkos.cpp:849)
WARNING: Fix MINIMIZE/kk not (yet) compatible with Kokkos sorting on device (src/KOKKOS/atom_kokkos.cpp:219)
WARNING: Fix with atom-based arrays not (yet) compatible with Kokkos sorting on device, switching to legacy host sorting (src/KOKKOS/atom_kokkos.cpp:225)
Per MPI rank memory allocation (min/avg/max) = 2632 | 2632 | 2632 Mbytes
   Step         PotEng          Fmax          Fnorm          Press          Volume           Lx             Ly             Lz      
      6270  -19709.291      0.015957254    0.053291386    0.62231452     48221.005      26.132661      26.132661      70.61045     
      6280  -19709.291      0.015756283    0.053235729   -12.365656      48221.413      26.132735      26.132735      70.61065     
      6290  -19709.291      0.016010207    0.053719964    3.827853       48220.693      26.132605      26.132605      70.610298    
      6300  -19709.291      0.012380282    0.047582044    1.2230257      48220.69       26.132604      26.132604      70.610297    
      6310  -19709.291      0.015357619    0.052327443    0.16395802     48220.618      26.132591      26.132591      70.610261    
      6320  -19709.292      0.23080681     0.53599948    -5.1500615      48218.441      26.132198      26.132198      70.609199    
      6330  -19709.296      0.0066562544   0.038091176   -0.24455337     48216.106      26.131776      26.131776      70.608059    
      6340  -19709.296      0.0077139852   0.042752677   -0.3164895      48216.106      26.131776      26.131776      70.608059    
      6350  -19709.296      0.015879017    0.053497839    0.57404406     48216.064      26.131769      26.131769      70.608039    
      6360  -19709.296      0.043594176    0.11087765     0.40241699     48215.985      26.131754      26.131754      70.608       
      6370  -19709.296      0.06648494     0.16454815    -3.4440366      48216.052      26.131766      26.131766      70.608033    
      6380  -19709.297      0.0096806      0.044289043    2.8867238      48215.538      26.131674      26.131674      70.607782    
      6390  -19709.297      0.0188352      0.057028155    1.2784163      48215.479      26.131663      26.131663      70.607753    
      6400  -19709.297      0.042410779    0.1182845      2.1536221      48215.339      26.131638      26.131638      70.607685    
      6410  -19709.297      0.053080733    0.14946662     2.1233247      48215.263      26.131624      26.131624      70.607648    
      6420  -19709.297      0.022951055    0.061363229    6.2884192      48215.022      26.13158       26.13158       70.60753     
      6430  -19709.298      0.028284383    0.076282344   -0.84878655     48215.281      26.131627      26.131627      70.607657    
      6440  -19709.298      0.012305747    0.048924246    0.5713368      48215.133      26.1316        26.1316        70.607584    
      6450  -19709.298      0.02933076     0.080610662   -0.62610271     48215.159      26.131605      26.131605      70.607597    
      6460  -19709.298      0.048653906    0.12335449    -29.648689      48216.258      26.131804      26.131804      70.608133    
      6470  -19709.299      0.077767268    0.21372657     3.7287703      48214.194      26.131431      26.131431      70.607126    
      6480  -19709.299      0.013226132    0.055111432   -28.130151      48215.268      26.131625      26.131625      70.60765     
      6490  -19709.3        0.025391332    0.077549633    12.629708      48213.548      26.131314      26.131314      70.60681     
      6500  -19709.3        0.011133388    0.045680248   -13.101015      48214.509      26.131488      26.131488      70.60728     
      6510  -19709.3        0.03191257     0.090447369    3.3697268      48213.816      26.131362      26.131362      70.606941    
      6520  -19709.3        0.019184552    0.06649022    -0.53630278     48213.949      26.131387      26.131387      70.607006    
      6530  -19709.3        0.013648539    0.056758412    0.23834785     48213.891      26.131376      26.131376      70.606978    
      6540  -19709.3        0.037716405    0.10694335    -1.0345753      48213.886      26.131375      26.131375      70.606975    
      6550  -19709.3        0.014202211    0.058194981   -0.42740308     48213.842      26.131367      26.131367      70.606954    
      6560  -19709.301      0.12620527     0.32829031     73.404388      48210.344      26.130735      26.130735      70.605247    
      6570  -19709.301      0.24149674     0.62297346    -50.024847      48214.433      26.131474      26.131474      70.607243    
      6580  -19709.302      0.39991696     1.0311953      35.316651      48209.349      26.130555      26.130555      70.604761    
      6590  -19709.316      0.25190029     0.67562589    -111.21391      48210.519      26.130767      26.130767      70.605332    
      6600  -19709.322      0.11255714     0.3249547      3.6903679      48205.685      26.129893      26.129893      70.602972    
      6610  -19709.323      0.069375775    0.17870682    -3.6388089      48205.95       26.129941      26.129941      70.603101    
      6620  -19709.326      0.022481278    0.10765604    -36.323965      48207.05       26.13014       26.13014       70.603638    
      6630  -19709.327      0.084266595    0.25022772     1.7339155      48205.614      26.129881      26.129881      70.602937    
      6640  -19709.327      0.10489793     0.34012736    -3.9852447      48205.896      26.129932      26.129932      70.603075    
      6650  -19709.33       0.087947427    0.25020702     1.1397786      48205.384      26.129839      26.129839      70.602825    
      6660  -19709.331      0.050088041    0.15843325    -0.31233008     48205.514      26.129862      26.129862      70.602888    
      6670  -19709.331      0.03994838     0.13303549     3.2367054      48205.323      26.129828      26.129828      70.602795    
      6680  -19709.331      0.059304146    0.17579705     2.5328058      48205.331      26.12983       26.12983       70.602799    
      6690  -19709.331      0.083536703    0.23539511     1.1596627      48205.351      26.129833      26.129833      70.602809    
      6700  -19709.332      0.063559999    0.19695516     0.85495597     48205.453      26.129852      26.129852      70.602859    
      6710  -19709.336      0.11061001     0.40321825     16.779092      48205.172      26.129801      26.129801      70.602722    
      6720  -19709.337      0.14637007     0.56042736    -4.8590652      48206.151      26.129978      26.129978      70.603199    
      6730  -19709.341      0.051718815    0.16342795     7.2772078      48205.127      26.129793      26.129793      70.6027      
      6740  -19709.347      0.092599518    0.27400796    -70.015352      48208.45       26.130393      26.130393      70.604322    
      6750  -19709.35       0.03920788     0.12567056    -3.830829       48205.8        26.129914      26.129914      70.603028    
      6760  -19709.35       0.079496634    0.18694352     21.343768      48204.956      26.129762      26.129762      70.602616    
      6770  -19709.35       0.076171954    0.19545657    -3.374511       48206.031      26.129956      26.129956      70.603141    
      6780  -19709.351      0.027031548    0.096088556    0.96400605     48205.665      26.12989       26.12989       70.602962    
      6790  -19709.351      0.050704694    0.14287442    -77.024126      48208.817      26.130459      26.130459      70.604501    
      6800  -19709.352      0.035354212    0.1179185      4.6930341      48205.546      26.129868      26.129868      70.602904    
      6810  -19709.352      0.059034999    0.20076886     4.1922793      48205.625      26.129883      26.129883      70.602943    
      6820  -19709.354      0.021700692    0.072728381   -9.3029231      48206.228      26.129992      26.129992      70.603237    
      6830  -19709.354      0.053101339    0.13923678     2.1128905      48205.794      26.129913      26.129913      70.603025    
      6840  -19709.354      0.015188447    0.061660712   -0.20771722     48205.824      26.129919      26.129919      70.60304     
      6850  -19709.356      0.11119398     0.29755999     3.0810553      48205.878      26.129928      26.129928      70.603066    
      6860  -19709.358      0.090659862    0.22548748     1.1570581      48206.219      26.12999       26.12999       70.603233    
      6870  -19709.358      0.090317762    0.23284562     0.1309506      48206.189      26.129984      26.129984      70.603218    
      6880  -19709.359      0.037303474    0.11028732     2.4826533      48206.138      26.129975      26.129975      70.603193    
      6890  -19709.359      0.047439883    0.13040935     1.1504946      48206.2        26.129987      26.129987      70.603224    
      6900  -19709.359      0.057112573    0.15433713     0.37639322     48206.246      26.129995      26.129995      70.603246    
      6910  -19709.359      0.017383693    0.059554274   -3.058063       48206.386      26.13002       26.13002       70.603314    
      6920  -19709.359      0.027446913    0.092675908    1.905112       48206.185      26.129984      26.129984      70.603216    
      6930  -19709.359      0.026281652    0.088858953   -10.646058      48206.698      26.130076      26.130076      70.603467    
      6940  -19709.359      0.033882488    0.13571321     3.4659235      48206.135      26.129975      26.129975      70.603192    
      6950  -19709.36       0.017422712    0.056959103   -23.92164       48207.268      26.130179      26.130179      70.603745    
      6960  -19709.36       0.023941793    0.087975527    1.2926418      48206.315      26.130007      26.130007      70.603279    
      6970  -19709.36       0.027980887    0.098681647    0.5014606      48206.371      26.130017      26.130017      70.603307    
      6980  -19709.361      0.006724131    0.04364918    -37.439343      48207.864      26.130287      26.130287      70.604036    
      6990  -19709.361      0.015811261    0.069388311   -0.12040854     48206.38       26.130019      26.130019      70.603311    
      7000  -19709.361      0.010087193    0.04828501     0.88365434     48206.359      26.130015      26.130015      70.603301    
      7010  -19709.361      0.014165398    0.06185674     0.52569209     48206.377      26.130019      26.130019      70.60331     
      7020  -19709.361      0.0065181738   0.034166732   -12.629111      48206.904      26.130114      26.130114      70.603567    
      7030  -19709.361      0.033229349    0.13270575    -1.231443       48206.509      26.130042      26.130042      70.603374    
      7040  -19709.361      0.04250453     0.17172       -3.5059102      48206.623      26.130063      26.130063      70.60343     
      7050  -19709.361      0.11417101     0.3528152      11.248649      48206.268      26.129999      26.129999      70.603257    
      7060  -19709.363      0.0073248059   0.036348902    0.52806544     48206.624      26.130063      26.130063      70.60343     
      7070  -19709.363      0.016641012    0.062468929   -0.52691702     48206.672      26.130072      26.130072      70.603454    
      7080  -19709.363      0.023581285    0.092066473   -0.50759202     48206.682      26.130073      26.130073      70.603459    
      7090  -19709.364      0.081389982    0.34376021     0.41628879     48207.024      26.130135      26.130135      70.603626    
      7100  -19709.366      0.24546871     1.0253837      12.571587      48207.814      26.130278      26.130278      70.604011    
